Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-04-17,set,2016-04-17T07:00:37
Australia,Lord Howe Island,-31.557,159.086,2016-04-18,rise,2016-04-17T19:46:04
Australia,Lord Howe Island,-31.557,159.086,2016-04-18,set,2016-04-18T06:59:30
Australia,Lord Howe Island,-31.557,159.086,2016-04-19,rise,2016-04-18T19:46:44
Australia,Lord Howe Island,-31.557,159.086,2016-04-19,set,2016-04-19T06:58:24
Australia,Lord Howe Island,-31.557,159.086,2016-04-20,rise,2016-04-19T19:47:24
Australia,Lord Howe Island,-31.557,159.086,2016-04-20,set,2016-04-20T06:57:19
Australia,Lord Howe Island,-31.557,159.086,2016-04-21,rise,2016-04-20T19:48:04
Australia,Lord Howe Island,-31.557,159.086,2016-04-21,set,2016-04-21T06:56:14
Australia,Lord Howe Island,-31.557,159.086,2016-04-22,rise,2016-04-21T19:48:44
Australia,Lord Howe Island,-31.557,159.086,2016-04-22,set,2016-04-22T06:55:10
Australia,Lord Howe Island,-31.557,159.086,2016-04-23,rise,2016-04-22T19:49:24
Australia,Lord Howe Island,-31.557,159.086,2016-04-23,set,2016-04-23T06:54:08
Australia,Lord Howe Island,-31.557,159.086,2016-04-24,rise,2016-04-23T19:50:05
Australia,Lord Howe Island,-31.557,159.086,2016-04-24,set,2016-04-24T06:53:06
Australia,Lord Howe Island,-31.557,159.086,2016-04-25,rise,2016-04-24T19:50:45
Australia,Lord Howe Island,-31.557,159.086,2016-04-25,set,2016-04-25T06:52:04
Australia,Lord Howe Island,-31.557,159.086,2016-04-26,rise,2016-04-25T19:51:25
Australia,Lord Howe Island,-31.557,159.086,2016-04-26,set,2016-04-26T06:51:04
Australia,Lord Howe Island,-31.557,159.086,2016-04-27,rise,2016-04-26T19:52:06
Australia,Lord Howe Island,-31.557,159.086,2016-04-27,set,2016-04-27T06:50:05
Australia,Lord Howe Island,-31.557,159.086,2016-04-28,rise,2016-04-27T19:52:46
Australia,Lord Howe Island,-31.557,159.086,2016-04-28,set,2016-04-28T06:49:07
Australia,Lord Howe Island,-31.557,159.086,2016-04-29,rise,2016-04-28T19:53:27
Australia,Lord Howe Island,-31.557,159.086,2016-04-29,set,2016-04-29T06:48:09
Australia,Lord Howe Island,-31.557,159.086,2016-04-30,rise,2016-04-29T19:54:08
Australia,Lord Howe Island,-31.557,159.086,2016-04-30,set,2016-04-30T06:47:13
Australia,Lord Howe Island,-31.557,159.086,2016-05-01,rise,2016-04-30T19:54:49
Australia,Lord Howe Island,-31.557,159.086,2016-05-01,set,2016-05-01T06:46:18
Australia,Lord Howe Island,-31.557,159.086,2016-05-01,rise,2016-04-30T19:54:49
Australia,Lord Howe Island,-31.557,159.086,2016-05-01,set,2016-05-01T06:46:18
Australia,Lord Howe Island,-31.557,159.086,2016-05-02,rise,2016-05-01T19:55:29
Australia,Lord Howe Island,-31.557,159.086,2016-05-02,set,2016-05-02T06:45:24
Australia,Lord Howe Island,-31.557,159.086,2016-05-03,rise,2016-05-02T19:56:10
Australia,Lord Howe Island,-31.557,159.086,2016-05-03,set,2016-05-03T06:44:31
Australia,Lord Howe Island,-31.557,159.086,2016-05-04,rise,2016-05-03T19:56:51
Australia,Lord Howe Island,-31.557,159.086,2016-05-04,set,2016-05-04T06:43:39
Australia,Lord Howe Island,-31.557,159.086,2016-05-05,rise,2016-05-04T19:57:32
Australia,Lord Howe Island,-31.557,159.086,2016-05-05,set,2016-05-05T06:42:48
Australia,Lord Howe Island,-31.557,159.086,2016-05-06,rise,2016-05-05T19:58:13
Australia,Lord Howe Island,-31.557,159.086,2016-05-06,set,2016-05-06T06:41:58
Australia,Lord Howe Island,-31.557,159.086,2016-05-07,rise,2016-05-06T19:58:54
Australia,Lord Howe Island,-31.557,159.086,2016-05-07,set,2016-05-07T06:41:10
Australia,Lord Howe Island,-31.557,159.086,2016-05-08,rise,2016-05-07T19:59:35
Australia,Lord Howe Island,-31.557,159.086,2016-05-08,set,2016-05-08T06:40:22
Australia,Lord Howe Island,-31.557,159.086,2016-05-09,rise,2016-05-08T20:00:15
Australia,Lord Howe Island,-31.557,159.086,2016-05-09,set,2016-05-09T06:39:36
Australia,Lord Howe Island,-31.557,159.086,2016-05-10,rise,2016-05-09T20:00:56
Australia,Lord Howe Island,-31.557,159.086,2016-05-10,set,2016-05-10T06:38:51
Australia,Lord Howe Island,-31.557,159.086,2016-05-11,rise,2016-05-10T20:01:37
Australia,Lord Howe Island,-31.557,159.086,2016-05-11,set,2016-05-11T06:38:07
Australia,Lord Howe Island,-31.557,159.086,2016-05-12,rise,2016-05-11T20:02:17
Australia,Lord Howe Island,-31.557,159.086,2016-05-12,set,2016-05-12T06:37:25
Australia,Lord Howe Island,-31.557,159.086,2016-05-13,rise,2016-05-12T20:02:58
Australia,Lord Howe Island,-31.557,159.086,2016-05-13,set,2016-05-13T06:36:44
Australia,Lord Howe Island,-31.557,159.086,2016-05-14,rise,2016-05-13T20:03:38
Australia,Lord Howe Island,-31.557,159.086,2016-05-14,set,2016-05-14T06:36:04
Australia,Lord Howe Island,-31.557,159.086,2016-05-15,rise,2016-05-14T20:04:18
Australia,Lord Howe Island,-31.557,159.086,2016-05-15,set,2016-05-15T06:35:25
Australia,Lord Howe Island,-31.557,159.086,2016-05-16,rise,2016-05-15T20:04:57
